sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
JDBC_GetBPP,3055,342,232,708,100,2409,0.0,2.4896116776234027,0.09886360406739798
IP_Home,3044,4386,3874,8538,287,17658,3.28515111695138E-4,2.4826281277525855,63.60572852524631
IP_HitBPP,3025,6103,5588,11980,92,60445,0.007933884297520661,2.473634328974558,58.794600227472145
TOTAL,9124,3601,2040,9297,92,60445,0.0027400263042525208,7.4277112896489905,122.12032625549202
