elapsed,success,bytes,URL
616,true,26268,http://ec2.insiderpages.com/
258,true,93482,http://ec2.insiderpages.com/store_finder
560,true,43303,http://ec2.insiderpages.com/store_finder/find/old_navy
672,true,23999,http://ec2.insiderpages.com/store_finder/results/old_navy/Seattle/WA
358,true,23565,http://ec2.insiderpages.com/b/3723290969/old-navy-auburn
681,true,26268,http://ec2.insiderpages.com/
217,true,93482,http://ec2.insiderpages.com/store_finder
495,true,46613,http://ec2.insiderpages.com/store_finder/find/lids
498,true,21274,http://ec2.insiderpages.com/store_finder/results/lids/Atlanta/GA
797,true,23425,http://ec2.insiderpages.com/b/15240533786/lids-union-city
318,true,26268,http://ec2.insiderpages.com/
453,true,93483,http://ec2.insiderpages.com/store_finder
298,true,44340,http://ec2.insiderpages.com/store_finder/find/sunglass_hut
438,true,23015,http://ec2.insiderpages.com/store_finder/results/sunglass_hut/Dallas/TX
716,true,23276,http://ec2.insiderpages.com/b/15249686228/sunglass-hut-dallas
467,true,26268,http://ec2.insiderpages.com/
471,true,93483,http://ec2.insiderpages.com/store_finder
5508,true,26268,http://ec2.insiderpages.com/
2413,true,26268,http://ec2.insiderpages.com/
3564,true,93483,http://ec2.insiderpages.com/store_finder
5713,true,93483,http://ec2.insiderpages.com/store_finder
9699,true,36256,http://ec2.insiderpages.com/store_finder/find/fastframe
5398,true,35492,http://ec2.insiderpages.com/store_finder/find/aaron_brothers
785,true,22815,http://ec2.insiderpages.com/store_finder/results/fastframe/NewYork/NY
163,true,15227,http://ec2.insiderpages.com/store_finder/results/aaron_brothers/Chicago/IL
1257,true,23625,http://ec2.insiderpages.com/b/3718285642/fastframe-glen-rock
82,true,21665,http://ec2.insiderpages.com/b/15248649042/iron-works-lopez-brothers-chicago
525,true,26268,http://ec2.insiderpages.com/
418,true,26268,http://ec2.insiderpages.com/
261,true,93482,http://ec2.insiderpages.com/store_finder
457,true,93483,http://ec2.insiderpages.com/store_finder
107,true,28919,http://ec2.insiderpages.com/store_finder/find/wells_fargo
199,true,45272,http://ec2.insiderpages.com/store_finder/find/anthropologie
546,true,15101,http://ec2.insiderpages.com/store_finder/results/wells_fargo/Seattle/WA
408,true,18779,http://ec2.insiderpages.com/store_finder/results/anthropologie/Boston/MA
2050,true,26269,http://ec2.insiderpages.com/
901,true,23118,http://ec2.insiderpages.com/b/15252133552/wells-fargo-buckley
219,true,93482,http://ec2.insiderpages.com/store_finder
1172,true,23770,http://ec2.insiderpages.com/b/15245529804/anthropologie-chestnut-hill
337,true,26268,http://ec2.insiderpages.com/
474,true,43411,http://ec2.insiderpages.com/store_finder/find/baja_fresh_mexican_grill
585,true,26268,http://ec2.insiderpages.com/
185,true,93482,http://ec2.insiderpages.com/store_finder
691,true,20316,http://ec2.insiderpages.com/store_finder/results/baja_fresh_mexican_grill/Chicago/IL
262,true,93482,http://ec2.insiderpages.com/store_finder
297,true,47781,http://ec2.insiderpages.com/store_finder/find/big_lots
306,true,29938,http://ec2.insiderpages.com/store_finder/find/american_general_financial_services
587,true,25804,http://ec2.insiderpages.com/b/3713878131/baja-fresh-mexican-grill-chicago
830,true,23168,http://ec2.insiderpages.com/store_finder/results/big_lots/Philadelphia/PA
602,true,15467,http://ec2.insiderpages.com/store_finder/results/american_general_financial_services/Chicago/IL
418,true,26268,http://ec2.insiderpages.com/
82,true,23859,http://ec2.insiderpages.com/b/3713998684/american-general-financial-services-chicago
946,true,30447,http://ec2.insiderpages.com/b/3717908697/big-lots-clementon
249,true,93482,http://ec2.insiderpages.com/store_finder
527,true,26268,http://ec2.insiderpages.com/
659,true,26268,http://ec2.insiderpages.com/
122,true,30918,http://ec2.insiderpages.com/store_finder/find/caribou_coffee
277,true,93482,http://ec2.insiderpages.com/store_finder
168,true,15376,http://ec2.insiderpages.com/store_finder/results/caribou_coffee/Houston/TX
471,true,93483,http://ec2.insiderpages.com/store_finder
104,true,27491,http://ec2.insiderpages.com/store_finder/find/checkers
72,true,31755,http://ec2.insiderpages.com/b/15245143686/crepe-paris-cafe-spring
808,true,40869,http://ec2.insiderpages.com/store_finder/find/pro_nails
338,true,15352,http://ec2.insiderpages.com/store_finder/results/checkers/LosAngeles/CA
341,true,26268,http://ec2.insiderpages.com/
99,true,25251,http://ec2.insiderpages.com/b/15238335131/sugars-anaheim
358,true,16633,http://ec2.insiderpages.com/store_finder/results/pro_nails/Denver/CO
270,true,93482,http://ec2.insiderpages.com/store_finder
434,true,26268,http://ec2.insiderpages.com/
818,true,23503,http://ec2.insiderpages.com/b/3711734582/pro-nails-aurora
86,true,24733,http://ec2.insiderpages.com/store_finder/find/oldsmobile
162,true,93482,http://ec2.insiderpages.com/store_finder
644,true,26268,http://ec2.insiderpages.com/
341,true,15109,http://ec2.insiderpages.com/store_finder/results/oldsmobile/Dallas/TX
189,true,38733,http://ec2.insiderpages.com/store_finder/find/eb_games
75,true,22995,http://ec2.insiderpages.com/b/15248400800/oldsmobile-irving
439,true,93483,http://ec2.insiderpages.com/store_finder
300,true,26268,http://ec2.insiderpages.com/
559,true,26268,http://ec2.insiderpages.com/
176,true,93482,http://ec2.insiderpages.com/store_finder
180,true,93482,http://ec2.insiderpages.com/store_finder
340,true,32490,http://ec2.insiderpages.com/store_finder/find/magic_nails
3167,true,24239,http://ec2.insiderpages.com/store_finder/find/gold_star_chili
457,true,15232,http://ec2.insiderpages.com/store_finder/results/magic_nails/Philadelphia/PA
9221,true,43127,http://ec2.insiderpages.com/store_finder/find/panda_express
562,true,26268,http://ec2.insiderpages.com/
353,true,23658,http://ec2.insiderpages.com/b/15244223820/magic-nails-allentown
469,true,93483,http://ec2.insiderpages.com/store_finder
562,true,23037,http://ec2.insiderpages.com/store_finder/results/panda_express/Denver/CO
13472,true,15973,http://ec2.insiderpages.com/store_finder/results/eb_games/SanDiego/CA
373,true,26268,http://ec2.insiderpages.com/
2209,true,23568,http://ec2.insiderpages.com/b/3710395974/eb-games-la-mesa
3176,true,28164,http://ec2.insiderpages.com/store_finder/find/shoneys_restaurants
3811,true,23255,http://ec2.insiderpages.com/b/3711856771/panda-express-aurora-5
3283,true,93482,http://ec2.insiderpages.com/store_finder
334,true,26268,http://ec2.insiderpages.com/
346,true,15545,http://ec2.insiderpages.com/store_finder/results/shoneys_restaurants/LosAngeles/CA
459,true,26268,http://ec2.insiderpages.com/
541,true,43531,http://ec2.insiderpages.com/store_finder/find/old_navy
572,true,93483,http://ec2.insiderpages.com/store_finder
82,true,29040,http://ec2.insiderpages.com/b/15248113299/chinese-garden-restrnts-montebello
889,true,93482,http://ec2.insiderpages.com/store_finder
289,true,44810,http://ec2.insiderpages.com/store_finder/find/century_21
335,true,24287,http://ec2.insiderpages.com/store_finder/results/old_navy/Chicago/IL
431,true,26268,http://ec2.insiderpages.com/
105,true,26219,http://ec2.insiderpages.com/store_finder/find/raymond_james_financial_services
759,true,21009,http://ec2.insiderpages.com/store_finder/results/century_21/Dallas/TX
336,true,93483,http://ec2.insiderpages.com/store_finder
1092,true,30255,http://ec2.insiderpages.com/b/3714124010/old-navy-chicago-2
626,true,15576,http://ec2.insiderpages.com/store_finder/results/raymond_james_financial_services/LosAngeles/CA
902,true,23444,http://ec2.insiderpages.com/b/15245126643/century-21-lewisville-1
427,true,36407,http://ec2.insiderpages.com/store_finder/find/dunkin_donuts
651,true,26268,http://ec2.insiderpages.com/
528,true,23561,http://ec2.insiderpages.com/b/4369605094/raymond-james-financial-services-riverside
465,true,26268,http://ec2.insiderpages.com/
340,true,22962,http://ec2.insiderpages.com/store_finder/results/dunkin_donuts/Dallas/TX
262,true,93482,http://ec2.insiderpages.com/store_finder
442,true,26268,http://ec2.insiderpages.com/
489,true,93483,http://ec2.insiderpages.com/store_finder
321,true,42085,http://ec2.insiderpages.com/store_finder/find/guitar_center
257,true,93482,http://ec2.insiderpages.com/store_finder
936,true,24446,http://ec2.insiderpages.com/b/15249376113/dunkin-donuts-carrollton
972,true,24731,http://ec2.insiderpages.com/store_finder/find/volkswagen
719,true,16938,http://ec2.insiderpages.com/store_finder/results/guitar_center/Denver/CO
132,true,24266,http://ec2.insiderpages.com/store_finder/find/papa_ginos
358,true,26268,http://ec2.insiderpages.com/
139,true,15109,http://ec2.insiderpages.com/store_finder/results/volkswagen/LosAngeles/CA
74,true,23190,http://ec2.insiderpages.com/b/3711736825/guitar-center-arvada
333,true,93482,http://ec2.insiderpages.com/store_finder
747,true,26268,http://ec2.insiderpages.com/
342,true,26268,http://ec2.insiderpages.com/
68,true,23387,http://ec2.insiderpages.com/b/15253874791/volkswagen-los-angeles
471,true,26268,http://ec2.insiderpages.com/
266,true,42124,http://ec2.insiderpages.com/store_finder/find/guitar_center
165,true,93482,http://ec2.insiderpages.com/store_finder
866,true,93482,http://ec2.insiderpages.com/store_finder
520,true,26268,http://ec2.insiderpages.com/
456,true,93483,http://ec2.insiderpages.com/store_finder
431,true,47422,http://ec2.insiderpages.com/store_finder/find/lenscrafters
491,true,18856,http://ec2.insiderpages.com/store_finder/results/guitar_center/Philadelphia/PA
390,true,39333,http://ec2.insiderpages.com/store_finder/find/red_wing_shoe_store
200,true,93482,http://ec2.insiderpages.com/store_finder
479,true,39283,http://ec2.insiderpages.com/store_finder/find/ethan_allen
767,true,25292,http://ec2.insiderpages.com/store_finder/results/lenscrafters/NewYork/NY
1079,true,23479,http://ec2.insiderpages.com/b/3720705254/guitar-center-plymouth-meeting
525,true,29955,http://ec2.insiderpages.com/store_finder/find/ralphs_grocery_company
540,true,20262,http://ec2.insiderpages.com/store_finder/results/red_wing_shoe_store/Boston/MA
707,true,22342,http://ec2.insiderpages.com/store_finder/results/ethan_allen/Chicago/IL
327,true,21565,http://ec2.insiderpages.com/b/15256257955/lenscrafters-new-york-42
330,true,26268,http://ec2.insiderpages.com/
415,true,15569,http://ec2.insiderpages.com/store_finder/results/ralphs_grocery_company/SanFrancisco/CA
646,true,23665,http://ec2.insiderpages.com/b/3715445527/red-wing-shoe-store-north-dartmouth
419,true,26268,http://ec2.insiderpages.com/
939,true,23149,http://ec2.insiderpages.com/b/12800795094/ethan-allen-lombard
216,true,93482,http://ec2.insiderpages.com/store_finder
89,true,25472,http://ec2.insiderpages.com/b/3711230414/ralphs-grocery-company-vacaville
565,true,26268,http://ec2.insiderpages.com/
168,true,93482,http://ec2.insiderpages.com/store_finder
346,true,27360,http://ec2.insiderpages.com/store_finder/find/brooks_pharmacy
442,true,26268,http://ec2.insiderpages.com/
184,true,93482,http://ec2.insiderpages.com/store_finder
615,true,26268,http://ec2.insiderpages.com/
96,true,27662,http://ec2.insiderpages.com/store_finder/find/ritz_carlton
247,true,93482,http://ec2.insiderpages.com/store_finder
417,true,15189,http://ec2.insiderpages.com/store_finder/results/brooks_pharmacy/Philadelphia/PA
279,true,93482,http://ec2.insiderpages.com/store_finder
396,true,43386,http://ec2.insiderpages.com/store_finder/find/aamco
87,true,23371,http://ec2.insiderpages.com/b/3720725062/brooks-pharmacy-philadelphia-1
299,true,38667,http://ec2.insiderpages.com/store_finder/find/j_crew
500,true,29539,http://ec2.insiderpages.com/store_finder/find/les_schwab_tire_centers
2536,true,15106,http://ec2.insiderpages.com/store_finder/results/ritz_carlton/Denver/CO
815,true,15352,http://ec2.insiderpages.com/store_finder/results/aamco/Dallas/TX
667,true,26268,http://ec2.insiderpages.com/
738,true,23469,http://ec2.insiderpages.com/store_finder/results/j_crew/SanFrancisco/CA
411,true,25774,http://ec2.insiderpages.com/store_finder/results/les_schwab_tire_centers/Seattle/WA
76,true,23270,http://ec2.insiderpages.com/b/3711833733/rhoades-geraldine-monument
213,true,93482,http://ec2.insiderpages.com/store_finder
934,true,23565,http://ec2.insiderpages.com/b/15258077536/aamco-pantego
1012,true,30633,http://ec2.insiderpages.com/b/3710549097/j-crew-santa-clara
672,true,26268,http://ec2.insiderpages.com/
987,true,36533,http://ec2.insiderpages.com/b/3723225002/les-schwab-tire-center-kenmore
365,true,26268,http://ec2.insiderpages.com/
238,true,93482,http://ec2.insiderpages.com/store_finder
552,true,26268,http://ec2.insiderpages.com/
372,true,26268,http://ec2.insiderpages.com/
312,true,26268,http://ec2.insiderpages.com/
163,true,93482,http://ec2.insiderpages.com/store_finder
96,true,25245,http://ec2.insiderpages.com/store_finder/find/huntington_national_bank
480,true,93483,http://ec2.insiderpages.com/store_finder
290,true,93482,http://ec2.insiderpages.com/store_finder
448,true,93483,http://ec2.insiderpages.com/store_finder
664,true,35022,http://ec2.insiderpages.com/store_finder/find/togos
140,true,15380,http://ec2.insiderpages.com/store_finder/results/huntington_national_bank/Seattle/WA
97,true,24462,http://ec2.insiderpages.com/store_finder/find/captain_ds_seafood_restaurants
104,true,28816,http://ec2.insiderpages.com/store_finder/find/door_to_door_storage
561,true,36978,http://ec2.insiderpages.com/store_finder/find/buffalo_wild_wings
198,true,23142,http://ec2.insiderpages.com/b/15244831965/huntington-national-bank-bellevue
830,true,15888,http://ec2.insiderpages.com/store_finder/results/togos/LasVegas/NV
648,true,26268,http://ec2.insiderpages.com/
458,true,17771,http://ec2.insiderpages.com/store_finder/results/door_to_door_storage/SanFrancisco/CA
390,true,26268,http://ec2.insiderpages.com/
672,true,17558,http://ec2.insiderpages.com/store_finder/results/buffalo_wild_wings/Denver/CO
853,true,23138,http://ec2.insiderpages.com/b/15237562775/dcsi-las-vegas
289,true,93482,http://ec2.insiderpages.com/store_finder
865,true,23876,http://ec2.insiderpages.com/b/15248857070/door-to-door-moving--storage-san-jose
516,true,93483,http://ec2.insiderpages.com/store_finder
391,true,26268,http://ec2.insiderpages.com/
1015,true,23418,http://ec2.insiderpages.com/b/15250061022/buffalo-wild-wings-brighton-1
559,true,26268,http://ec2.insiderpages.com/
99,true,25473,http://ec2.insiderpages.com/store_finder/find/mercedes_benz
320,true,26268,http://ec2.insiderpages.com/
153,true,31627,http://ec2.insiderpages.com/store_finder/find/medicine_shoppe
253,true,93482,http://ec2.insiderpages.com/store_finder
444,true,15201,http://ec2.insiderpages.com/store_finder/results/mercedes_benz/Houston/TX
612,true,93483,http://ec2.insiderpages.com/store_finder
923,true,26268,http://ec2.insiderpages.com/
194,true,93482,http://ec2.insiderpages.com/store_finder
147,true,35016,http://ec2.insiderpages.com/store_finder/find/chevron
