elapsed,responseMessage,bytes,URL
2201,Internal Server Error,26146,http://ec2.insiderpages.com/b/3709554445/eagle-imports-auburn
806,Internal Server Error,26167,http://ec2.insiderpages.com/b/3710355380/joels-bicycle-shop-thousand-palms
